"x","y"
0.0236837,4.7923e-11
0.0321017,6.19206e-11
0.0432695,8.7816e-11
0.0580855,1.41431e-10
0.0777414,2.70474e-10
0.103818,6.50041e-10
0.136318,1.96084e-09
0.168818,5.91737e-09
0.201318,1.76988e-08
0.233818,5.18896e-08
0.266318,1.46441e-07
0.298818,3.85329e-07
0.331318,8.98007e-07
0.363818,1.77244e-06
0.396318,2.99444e-06
0.428818,4.43196e-06
0.461318,5.93148e-06
0.493818,7.4052e-06
0.526318,8.82832e-06
0.558818,1.02032e-05
0.591318,1.15376e-05
0.623818,1.28413e-05
0.65,1.3877e-05

"x","y"
0,2.03076e-20
0,2.26086e-20
0,-7.55111e-20
0,5.91992e-12
0,7.92226e-12
0,8.03918e-12
0,7.6034e-12
0,7.53748e-12
0,7.71905e-12
0,8.10343e-12
0,8.72212e-12
0,9.13103e-12
0,9.59225e-12
0,1.01349e-11
0,1.08568e-11
0,1.19061e-11
0,1.34897e-11
0,1.59368e-11
0,1.89726e-11
0.00065,1.93129e-11
0.00149717,1.97676e-11
0.00264084,2.04018e-11
0.0041848,2.12968e-11
0.00623312,2.25567e-11
0.00880718,2.42662e-11
0.0122221,2.6772e-11
0.0167526,3.05692e-11
0.022763,3.65858e-11
0.0307368,4.67054e-11
0.0413153,6.51462e-11
0.0553496,1.0256e-10
0.0736409,1.88117e-10
0.0974806,4.21354e-10
0.128552,1.22016e-09
0.161052,3.71806e-09
0.193552,1.12413e-08
0.226052,3.33624e-08
0.258552,9.56122e-08
0.291052,2.57122e-07
0.323552,6.19909e-07
0.356052,1.26983e-06
0.388552,2.22557e-06
0.421052,3.39638e-06
0.453552,4.63897e-06
0.486052,5.85308e-06
0.518552,7.01292e-06
0.551052,8.1283e-06
0.583552,9.21626e-06
0.616052,1.02879e-05
0.648552,1.13498e-05
0.65,1.1397e-05

"x","y"
0,1.31831e-20
0,8.77833e-21
0,3.83241e-20
0,5.22862e-12
0,6.93311e-12
0,7.02084e-12
0,6.67214e-12
0,6.66569e-12
0,6.76955e-12
0,7.10036e-12
0,7.709e-12
0,8.49265e-12
0,8.99843e-12
0,9.72525e-12
0,1.08399e-11
0,1.26421e-11
0,1.57198e-11
0,2.10745e-11
0,2.67958e-11
0.00065,2.71121e-11
0.00149717,2.75334e-11
0.00264084,2.8119e-11
0.0041848,2.89414e-11
0.00626915,3.01131e-11
0.00903439,3.17848e-11
0.0127029,3.42301e-11
0.0175699,3.79308e-11
0.0240267,4.37975e-11
0.0325927,5.37079e-11
0.0439569,7.19714e-11
0.0590335,1.09876e-10
0.0790351,2.02291e-10
0.105571,4.81937e-10
0.138071,1.46445e-09
0.170571,4.54211e-09
0.203071,1.41096e-08
0.235571,4.33209e-08
0.268071,1.2929e-07
0.300571,3.64011e-07
0.333071,9.13013e-07
0.365571,1.92268e-06
0.398071,3.37434e-06
0.430571,5.01129e-06
0.463071,6.58913e-06
0.495571,8.05787e-06
0.528071,9.45345e-06
0.560571,1.08111e-05
0.593071,1.21598e-05
0.625571,1.35174e-05
0.65,1.45507e-05

"x","y"
0,1.6081e-20
0,1.05037e-20
0,-2.86517e-20
0,3.70173e-12
0,4.92603e-12
0,5.00961e-12
0,4.7836e-12
0,4.78692e-12
0,4.8465e-12
0,5.02849e-12
0,5.39024e-12
0,5.98032e-12
0,6.41094e-12
0,7.04288e-12
0,8.04024e-12
0,9.69212e-12
0,1.26406e-11
0,1.79123e-11
0,2.35251e-11
0.00065,2.37697e-11
0.00149717,2.4095e-11
0.00264084,2.45461e-11
0.0041848,2.51776e-11
0.00623312,2.60576e-11
0.00895057,2.73049e-11
0.0125557,2.9114e-11
0.0173385,3.18223e-11
0.0236837,3.6058e-11
0.0321017,4.30958e-11
0.0432695,5.58153e-11
0.0580855,8.16438e-11
0.0777414,1.43182e-10
0.103818,3.25152e-10
0.136318,9.69552e-10
0.168818,2.99322e-09
0.201318,9.32263e-09
0.233818,2.88307e-08
0.266318,8.71146e-08
0.298818,2.504e-07
0.331318,6.4955e-07
0.363818,1.43152e-06
0.396318,2.65233e-06
0.428818,4.16897e-06
0.461318,5.72609e-06
0.493818,7.17217e-06
0.526318,8.51352e-06
0.558818,9.79406e-06
0.591318,1.10579e-05
0.623818,1.23255e-05
0.65,1.33557e-05

"x","y"
0,1.03861e-20
0,6.97712e-21
0,-7.65342e-21
0,3.17037e-12
0,4.23793e-12
0,4.32222e-12
0,4.14627e-12
0,4.14725e-12
0,4.19167e-12
0,4.34099e-12
0,4.62056e-12
0,5.05246e-12
0,5.35291e-12
0,5.78221e-12
0,6.43008e-12
0,7.47393e-12
0,9.27907e-12
0,1.24107e-11
0,1.63882e-11
0.00065,1.65797e-11
0.00149717,1.68347e-11
0.00264084,1.71889e-11
0.0041848,1.7686e-11
0.00623312,1.83809e-11
0.00895057,1.93699e-11
0.0125557,2.08119e-11
0.0173385,2.29851e-11
0.0236837,2.64119e-11
0.0321017,3.21622e-11
0.0432695,4.26737e-11
0.0580855,6.42812e-11
0.0777414,1.16391e-10
0.103818,2.72169e-10
0.136318,8.28508e-10
0.168818,2.58462e-09
0.201318,8.0909e-09
0.233818,2.50569e-08
0.266318,7.55387e-08
0.298818,2.15609e-07
0.331318,5.52234e-07
0.363818,1.20039e-06
0.396318,2.20004e-06
0.428818,3.42982e-06
0.461318,4.67856e-06
0.493818,5.83033e-06
0.526318,6.89726e-06
0.558818,7.9208e-06
0.591318,8.93697e-06
0.623818,9.96252e-06
0.65,1.07999e-05

